Event,Angle (degrees)
2070.0,95.20269536661543
2071.0,123.61162315423988
2072.0,92.8530609448626
2073.0,79.79352013356518
2074.0,105.45750337673552
2078.0,138.47151901078328
2081.0,40.734519569768075
2083.0,133.5610770694211
2084.0,120.21602317404647
2095.0,61.121286026454456
2097.0,50.68772410142731
2099.0,68.32006867098492
2100.0,9.487523499534074
2102.0,18.03350107923013
2103.0,58.05999882255315
2110.0,102.80315355031081
2111.0,105.22380133512108
2116.0,82.43072215008084
2117.0,84.68883385772513
2121.0,145.38597878604165
2123.0,95.97307893398141
2127.0,126.26579373714544
2128.0,120.54092484101716
2130.0,117.97092910877663
2133.0,114.63684245473634
2135.0,52.490685930258664
2136.0,169.9145702707067
2142.0,118.13863471427169
2144.0,7.209489985740085
2148.0,74.51019761622636
2150.0,94.95443655304122
2152.0,40.59463492209333
2156.0,137.59568392152374
2160.0,91.50340655597184
2162.0,71.61243265488848
2165.0,126.25582092703208
2166.0,64.15092864267643
2167.0,56.00405643034146
2168.0,123.22151168076383
2172.0,89.12862069067786
2174.0,143.74928447315216
2177.0,88.40964917970952
2180.0,83.42113091615728
2183.0,61.90158792287926
2185.0,89.05043769433009
2186.0,38.9949689458511
2188.0,173.93878998195692
2191.0,56.24916426520297
2193.0,141.05909719037004
2194.0,118.64191820763924
2196.0,22.02840239550698
2199.0,147.16951644318394
2202.0,104.61535516251362
2206.0,54.591716358655184
2207.0,103.18740140636582
2208.0,35.8975479020006
2216.0,95.79197136763013
2220.0,174.12284586652987
2223.0,61.64289251795981
2227.0,124.31237902250825
2232.0,78.2993974580234
2233.0,20.088962776953583
2237.0,155.89608440619125
2239.0,37.350226223211145
2241.0,32.42075122016385
2248.0,47.99625720148907
2253.0,87.05673979190473
2256.0,57.26637468394475
2257.0,108.6774891606625
2258.0,148.55729622576237
2262.0,38.88977897488365
2267.0,41.831249450866096
2275.0,86.88980452737363
2277.0,83.06615847019873
2279.0,50.53265983770647
2281.0,98.84967145553941
2282.0,39.44529425436404
2284.0,99.25077491523307
2286.0,34.33151675963172
2291.0,105.97002443906197
2292.0,96.33541998373654
2296.0,38.50286409622625
2297.0,105.38610247600178
2298.0,71.24569743095897
2300.0,76.32694635067544
2302.0,36.99265345654984
2309.0,102.24133462214805
2312.0,126.90705495425436
2314.0,34.31847752660096
2315.0,50.202771463336035
2316.0,20.016234871407637
2317.0,115.0220051313156
2318.0,100.58817738871055
2324.0,120.95207246523472
2325.0,18.852104692625392
2327.0,122.16442470327809
2328.0,77.14716359496458
2329.0,66.72646638936183
2331.0,110.92683128208974
2332.0,103.6361426063029
2333.0,53.4253799225845
2335.0,128.8819221727664
2336.0,147.69111040697328
2342.0,69.17451900868984
2343.0,95.43930817208974
2344.0,157.08186641541397
2346.0,70.27216066820762
2351.0,173.23934045439194
2358.0,144.83574725043079
2363.0,72.87747161569872
2366.0,142.60369537636257
2368.0,102.54153271682708
2377.0,23.080267761924127
2379.0,49.01776032920747
2393.0,92.64715279460177
2395.0,60.61881093106065
2401.0,22.963668864423493
2408.0,51.23108936702317
2415.0,35.87019616772225
2417.0,53.73762738204729
2418.0,28.16987866809129
2420.0,94.17707550178791
2425.0,103.14632988533585
2428.0,73.7035806383479
2431.0,159.96447492343458
2432.0,111.61749448406327
2434.0,49.69300041883847
2435.0,108.57088123279729
2438.0,126.35226917983425
2441.0,36.92608689241345
2442.0,57.4325321876642
2454.0,62.25886615113641
2456.0,143.21429866210616
2466.0,13.179477252010551
2467.0,64.07505414620184
2471.0,94.04326756367487
2475.0,129.70836519349132
2477.0,116.9431059474999
2484.0,85.57635850968067
2486.0,151.94739782166764
2488.0,139.10683130196406
2492.0,160.74706114605883
2493.0,141.78177051298013
2494.0,69.98995088183464
2496.0,14.246347398123254
2500.0,94.16451032437669
2503.0,110.16466039572224
2504.0,131.6276784695846
2509.0,50.070849186590145
2511.0,137.0530017763016
2512.0,127.8349178337589
2515.0,17.32840519196124
2516.0,124.19768815082135
2517.0,46.45702135891212
2518.0,73.98425413206556
2523.0,33.56708628364886
2526.0,96.24451223954443
2527.0,161.59045246293138
2531.0,140.6197464156142
2532.0,145.16705521275506
2533.0,170.04602364191993
2534.0,120.37017543115736
2535.0,53.4625319911477
2540.0,39.087563618579246
2543.0,57.81732881339854
2544.0,141.23362909096443
2545.0,48.69902913941737
2546.0,61.27519808952581
2548.0,40.38785594623151
2550.0,91.94279391802907
2553.0,159.46644661891025
2555.0,79.7811663293102
2565.0,21.78162100153289
2566.0,112.05291933903345
2569.0,107.51806177023094
2570.0,143.4147497521203
2571.0,69.55797161201733
2572.0,17.387836767960035
2575.0,67.55862241110002
2576.0,65.39368752840943
2583.0,82.54282252003858
2585.0,126.26210646622397
2587.0,82.67527236727564
2591.0,98.62758551397735
2596.0,96.8819850305145
2597.0,111.65150917011692
2602.0,108.04109100573183
2604.0,152.28481972599383
2605.0,78.78002842772938
2606.0,68.34682646314974
2610.0,76.6633542364063
2612.0,55.10782541768701
2616.0,99.03050616007123
2618.0,100.67409841629987
2619.0,121.82961731944735
2622.0,163.84381798119637
2625.0,131.59791646595272
2626.0,126.53447347289138
2629.0,146.52782385533166
2633.0,50.680030873728406
2634.0,77.58296705280416
2638.0,18.910672601603157
2641.0,79.18960130463661
2643.0,60.873856091933916
2644.0,124.43655645035827
2645.0,165.97914829837566
2646.0,105.03763133018862
2649.0,128.82512786574353
2652.0,148.510810589214
2654.0,176.83532157521574
2655.0,17.413388393081103
2656.0,87.18497285577389
2659.0,105.50777216184787
2661.0,26.38893916554352
2662.0,24.765843792042592
2663.0,158.67212502219286
2664.0,15.194438965602052
2668.0,53.21174291553516
2678.0,132.69049591105457
2679.0,74.49154343044273
2681.0,18.07496300841837
2683.0,131.19918790224213
2685.0,141.18083746234797
2687.0,61.58178932539126
2689.0,85.9737387847965
2691.0,106.70905185222429
2695.0,40.10804052817721
2698.0,165.2538359320652
2699.0,78.89334686710768
2700.0,39.083729270150336
2701.0,131.02235062468125
2702.0,29.916147798065293
2703.0,161.09883496365356
2715.0,90.42739836312877
2716.0,67.69571749178819
2718.0,29.2584498460139
2719.0,117.35254543953239
2720.0,63.98774978143358
2721.0,74.91050400791558
2727.0,32.03720252996357
2729.0,161.11557779308018
2732.0,132.69950408230693
2734.0,149.96271069946533
2737.0,89.64443590526658
2748.0,123.54770562479302
2749.0,106.09130780949171
2753.0,155.82582824695905
2761.0,160.78439630109406
2763.0,97.68328997202221
2768.0,93.04073524160238
2770.0,132.69691946104908
2771.0,126.57402940186641
2773.0,10.048642953604865
2775.0,167.29748904774758
2777.0,50.236811832197084
2779.0,116.3454404475817
2783.0,28.026205773631318
2789.0,10.153822866527271
2791.0,82.87658647755745
2797.0,169.63956052944837
2799.0,6.980205643713105
2805.0,98.63930719793095
2806.0,42.702630171373485
2811.0,93.85479139295924
2813.0,17.647816429747934
2814.0,86.13544812898276
2817.0,112.27646601058021
2821.0,119.0325236939037
2824.0,87.42331777696691
2825.0,42.515133773882766
2827.0,120.52213577051232
2828.0,153.64820399310275
2833.0,126.54309402636767
2834.0,119.02574641722504
2835.0,57.56066488629988
2839.0,153.08668653126756
2848.0,114.28402776278521
2849.0,57.481307477686094
2853.0,175.67845173662667
2855.0,57.60580874036464
2858.0,74.35535345553899
2863.0,151.08326793031344
2865.0,15.190255004296189
2868.0,66.45389759901023
2873.0,126.92136717118298
2874.0,97.1606079140604
2876.0,92.59794273922374
2877.0,39.50187082575762
2879.0,99.89052043791811
2880.0,63.896972279565546
2881.0,77.93659509435851
2884.0,60.142939062389246
2886.0,53.4834885422602
2888.0,86.16418190080513
2891.0,57.04192750079173
2894.0,69.88035735847521
2895.0,119.42587689427903
2899.0,132.16550928160956
2900.0,118.69966801521947
2901.0,84.9299281775236
2902.0,89.13498744307414
2903.0,153.3963423445484
2904.0,144.11079802801794
2906.0,53.43322830810629
2914.0,57.626211402454125
2918.0,102.0923041840841
2919.0,37.58684244008262
2922.0,43.93902857666026
2927.0,98.94607305990185
2930.0,92.57291050358833
2931.0,92.11873559117947
2932.0,97.35186193686486
2933.0,133.73626319930548
2937.0,50.65742188048142
2938.0,88.57342364131621
2939.0,118.55208312447388
2941.0,124.9590112581295
2943.0,108.20545293300665
2944.0,115.30032091690923
2949.0,103.26963935165313
2951.0,57.66016587038626
2952.0,109.51234602741668
2953.0,91.12613995538392
2958.0,104.53986333576735
2960.0,62.12392272607154
2961.0,99.03223130134545
2962.0,65.20845198876624
2968.0,107.97872810131322
2970.0,126.0528431194089
2971.0,108.70980935274528
2972.0,118.66554482826815
2976.0,40.31850035617883
2977.0,128.0072089188353
2978.0,108.38041232504628
2981.0,149.09789709963943
2982.0,164.90536161256398
2984.0,138.68319134388116
2986.0,108.24063271343503
2990.0,76.72428938781374
2991.0,143.15979699753862
2997.0,20.23950191955977
2998.0,59.60908430912349
2999.0,117.830228142025
3000.0,118.662796187675
3004.0,21.723684239894073
3005.0,117.36248936184231
3009.0,135.62628774198222
3015.0,48.97501835326975
3018.0,176.53434443129677
3019.0,38.611194933433666
3020.0,83.0953802148216
3021.0,108.86177646993623
3027.0,115.27304012018824
3028.0,102.90751583445963
3030.0,80.89660417617351
3031.0,155.5705972685401
3039.0,53.339632089402194
3041.0,63.16136474519847
3048.0,57.79773680962249
3050.0,167.37900115783333
3051.0,137.68771639645462
3054.0,85.71246554334985
3056.0,82.26544401601741
3057.0,147.97617370083006
3061.0,107.18971039024464
3062.0,142.41365121016375
3064.0,168.45510114577968
3075.0,118.32785753663732
3078.0,121.82691136136606
3082.0,100.52840860507028
3086.0,53.673843135255574
3088.0,132.73836172752095
3093.0,144.00390389068212
3095.0,50.864181209376135
3098.0,112.20456506682973
3104.0,58.57293901262159
3105.0,101.7376874178859
3109.0,135.35373650009223
