Event,Angle_Z_l+,Angle_Z_l-
2877,40.11422470301731,109.79052747080775
2878,48.64230509492611,56.59152885854863
2879,75.6835630566164,65.65175054826842
2880,122.20738898708828,31.98092972202747
2881,105.05132425965613,45.145886250419004
2882,17.537102825229315,147.58206717582993
2883,86.13389368595283,58.962986489897744
2884,78.35162375550343,66.51526334253843
2885,128.62904475077616,28.903335328159265
2886,90.35466011473204,54.206866483337166
2887,46.88527901971754,83.73728484402095
2888,159.23002468204578,11.046943722723173
2889,109.3429401521126,41.12593045873278
2890,19.86545334703739,129.5995126759101
2891,39.71625850066709,109.12310292009938
2892,99.28179796146142,47.208597302364225
2893,95.97603710107545,50.35324986793471
2894,33.156430258431264,121.59670034777592
2895,45.05880974350419,104.99721855710595
2896,94.36444617289658,56.17387811486851
2897,68.75030290426567,76.19732951471302
2898,72.14883350844475,72.52353104612676
2899,106.18415010044062,42.497982176650275
2900,138.98477402718066,26.69709910802249
2901,94.7800887918404,48.489588058545316
2902,86.14638245046166,59.71834174688714
2903,69.72844659558358,76.30144222055888
2904,42.353711425506376,104.68457466203402
2905,59.45057857476249,87.52389329864319
2906,18.9266588900739,145.36031343171902
2907,28.190887554162178,127.71201201264606
2908,29.431130004487233,125.04654885872729
2909,156.0091076768907,13.06353859331225
2910,97.84858759229233,49.8875140223953
2911,63.38021582772499,78.13117718710367
2912,3.7151866173087997,173.0513924187918
2913,90.54206255896388,55.46162282177425
2914,11.585971636213268,155.89324468732295
2915,85.95936101751046,59.69577947592659
2916,35.026833344438394,118.69456009817155
2917,14.476124225336136,153.6592686756882
2918,72.8923661367881,73.12935608925832
2919,78.85388029530256,65.39463564520501
2920,143.61546608049102,20.310838160286846
2921,52.38456048579275,94.31838392052248
2922,80.47372026493461,66.54900394353312
2923,105.59267203450858,44.04938409601609
2924,96.83530979909307,50.92690911790266
2925,51.126589369359685,95.26529239758058
2926,106.02725784035768,42.712879953212294
2927,86.72257186937728,57.786078487366275
2928,96.16352258404793,46.76134300410428
2929,28.17734892954775,129.3076916380494
2930,17.931202671077585,146.27215258077882
2931,74.95614050134452,73.35879892614109
2932,7.519936612884646,164.80272786395915
2933,48.44473395602951,100.64972396674618
2934,49.169420483180176,102.6581569784765
2935,113.81455269161191,38.53539389827397
2936,46.499159369922104,101.42054155583699
2937,30.153816298459187,124.4338755549802
2938,8.49037603024922,164.98307961126935
2939,155.57128560163554,12.768661680907455
2940,55.796800848748795,93.60446762587245
2941,66.40221512246734,65.66808398468666
2942,69.184285862024,70.98585489275683
2943,144.56882900300351,18.793220555019165
2944,75.56250427881909,67.30533437372894
2945,154.1390522946504,14.97031364602618
2946,134.011885704438,24.767496715236266
2947,51.43702224948838,95.91032145259825
2948,44.4445786352305,108.34814846872632
2949,46.28608320447394,94.76637245410491
2950,49.539777943953865,98.50439399279885
2951,98.96776073692064,50.13291733613493
2952,27.122356672327093,130.8208479746254
2953,122.44960143646759,30.532814074895235
2954,161.4341585846228,10.016605746060769
2955,34.92573497517676,118.54674747922114
2956,37.81592117690087,115.14347108391254
2957,33.78670348989351,120.21124310141097
2958,122.94890181698742,32.327999542369966
2959,67.27425552025777,76.76158739589476
2960,30.20929338221309,126.78687986464959
2961,83.04003570232665,55.1775155043188
2962,109.50328747759893,40.633474253367126
2963,122.36883674870529,30.981872818456594
2964,72.63914901608892,74.70831514339936
2965,51.26162786778083,97.21878316588428
2966,20.581448261313128,142.25696419100538
2967,99.09074478564682,45.16711534134514
2968,108.88503801406155,43.265947712339866
2969,131.2287577602274,26.002003485087194
2970,32.94210761657135,119.23226610293605
2971,163.35339052032433,8.238372012780374
2972,86.8692410597297,58.25277987145374
2973,10.198396267570924,162.004667039002
2974,75.32533536965747,70.66371974035292
2975,30.161537951568924,127.3347025036044
2976,22.867756777986077,139.18202979406433
2977,109.12452436569606,44.83811135462863
2978,50.408096487410596,98.56934435174539
2979,131.52499226989838,27.239571062965986
2980,134.40663494997244,24.65483362271008
2981,20.119328625851185,139.99334507035636
2982,92.964968766279,51.986832892680916
2983,90.8391220933861,54.97646533272128
2984,125.1521800044042,30.78178680878007
2985,114.62075017143715,40.11798760710746
2986,35.40956257935675,119.11300186944646
2987,117.81804880696437,34.73357234834704
2988,29.74232006648178,126.11462408952973
2989,121.78701057838455,37.12685205808169
2990,18.57199371370082,138.9264761571367
2991,71.20614413517555,72.57792836241497
2992,133.39823975249126,25.54989030639415
2993,137.45610574368064,22.608371135865095
2994,119.25713744632631,34.474619882457425
2995,38.75360092542444,99.10313840766592
2996,173.54457785324604,2.8410564322116154
2997,33.94793451059743,120.3426631031049
2998,17.07461102419671,145.8190129979666
2999,20.73712604805379,143.38432566097143
3000,74.62196392044905,67.92552125583022
3001,57.218081015420026,88.73600452241119
3002,38.467865127473544,113.18406403514504
3003,115.65347162092587,27.3958619278173
3004,164.69709423482828,8.145689011573312
3005,29.90311959356646,124.52853241685987
3006,134.31299573445176,25.175765478491442
3007,92.26214414911631,45.13574411058602
3008,55.20914028227297,91.77708399312432
3009,45.76805333048308,107.52544504422681
3010,52.22951612311204,93.69990027963524
3011,11.614570985814218,152.39699456806252
3012,35.66546946153324,116.02263788867376
3013,30.272467534895824,126.3241804496545
3014,57.95119395779452,88.53264033099563
3015,40.05569475324264,120.06237237576659
3016,48.43353655982891,100.0638155251276
3017,102.22391407194048,49.741407783239374
3018,123.03195704800414,32.089567884969526
3019,80.83534736926408,62.86864315186847
3020,31.294350090264224,123.75438383733497
3021,115.59813295653126,36.951643057571715
3022,127.52794107668298,29.306416729711835
3023,37.69362416490196,83.39390119106102
3024,61.33918757251365,88.49708294176244
3025,56.821723451401354,89.28134983901164
3026,127.51917158244326,28.422107657230924
3027,159.3396129687053,10.869970633453477
3028,103.49220342733557,45.46070017394288
3029,133.60745544089872,26.04290044803326
3030,96.0722603102652,52.73580340194936
3031,118.0503027768079,35.43516063484855
3032,37.87798478125628,118.75883961483825
3033,127.5607426822193,28.531064559932105
3034,72.50464207823792,72.10172297085435
3035,99.46593726858886,54.40582329235307
3036,52.432911406172614,94.90153609057076
3037,72.30516139756986,72.8573883050148
3038,41.50720932347192,113.31877727382495
3039,49.52254870413997,95.9727028448879
3040,105.41388822872224,45.60209137897535
3041,110.20714297902616,39.57820062479399
3042,28.658732916506548,127.91506760327692
3043,19.50636977984966,143.75045849393723
3044,42.21342353170086,107.08122558014783
3045,43.545968482708,105.57612130297579
3046,103.17454679146097,43.37133990498157
3047,107.08912163206523,43.91217552795161
3048,28.265171220829252,130.4607148940351
3049,87.38226710708652,57.842044896061516
3050,42.04760984260807,109.40584739488469
3051,70.44569089362146,72.16338262367911
3052,79.23151957551248,65.21181010674837
3053,107.79987477884798,42.15912039195479
3054,125.85317716694408,31.15700576917674
3055,57.71496278134795,84.62400932454864
3056,145.94277148869855,18.451276601704336
3057,103.68567318070998,45.40469553479508
3058,113.66324700621135,34.06755393797504
3059,12.89331197849945,144.68087632530586
3060,7.3570698733999675,166.057465822963
3061,51.891318069225065,93.31438791947525
3062,165.08237065643496,8.010946302023228
3063,126.10307913727918,29.824759727668887
3064,94.86371036324437,52.55060065948312
3065,133.39800115617683,25.50893190224813
3066,44.060332265813386,108.36512593134849
3067,85.49676225865926,58.87431036756375
3068,9.496659573408078,159.75393600586574
3069,36.348712520511796,115.27084547711856
3070,16.878341668610204,148.22605648547113
3071,50.795036048768324,95.08282553405786
3072,47.36449354540618,102.58658678261921
3073,114.55483815691986,33.871211968614965
3074,159.8906606622761,10.7937148495679
3075,46.04102425623054,103.37564542464493
3076,17.393685688938863,148.66567498732846
3077,66.43249529062052,74.28605847900334
3078,74.29938746995914,69.0280435964305
3079,54.550156308401554,91.9721161459482
3080,24.39413282693555,130.73282726150288
3081,97.01981898757451,41.34815099350609
3082,92.89361638720123,54.99450034615248
3083,47.191800074065405,100.56868351640414
3084,64.6974992292674,71.90800878884612
3085,65.33727521144637,74.35771538421217
3086,120.61220001618165,35.416282054754284
3087,8.925092818058122,161.91319101964865
3088,27.952010412297728,130.09336568375937
3089,74.27412506106694,70.30556853340471
3090,135.60778047199506,27.784849426533945
3091,67.85640488102095,76.87345325659099
3092,125.1723836690978,28.208854031190864
3093,77.30194057857929,63.68002186478028
3094,50.8953576820819,96.39176437636058
3095,87.67624977279573,59.013636526123854
3096,40.58157037841333,107.97347994644551
3097,30.063795532995126,122.75820081486351
3098,77.92785986619991,67.25923000838723
3099,84.46430522638279,61.03252011775445
3100,27.396884937072645,101.72323050785452
3101,90.66357529365939,55.882096903872295
3102,132.60068008637828,25.618767382077326
3103,58.09295532289582,86.58766749787183
3104,101.9290609885516,50.89000409777697
3105,46.27363324189951,100.25789632665396
3106,157.56726859661086,15.659147193058528
3107,115.673988701191,36.41222770309683
3108,51.326238777412,94.50398701484899
3109,50.52784274539201,99.2223146927235
3110,100.64033483185496,58.57228149883743
3111,149.33648811642033,16.533527639565794
3112,40.04902973043525,112.11985409100583
3113,32.08393649607345,122.98241659860939
3114,70.69022609631388,66.82693545161014
3115,53.72349577162414,92.02849261935158
3116,54.63170192283301,92.38657821828518
3117,26.021314541063436,131.97078443596118
3118,73.92363099311414,73.07089195936383
3119,41.75610680493801,107.72795001311292
3120,47.71943853258283,74.27537177702304
3121,132.46855924786547,24.416259484485266
3122,30.934332603687988,122.73447294045066
3123,128.48308567222932,29.878243713515847
3124,96.71607718658855,52.51736484134912
3125,11.90579497721551,158.1734454915329
3126,169.10840472513988,3.9747119186695965
3127,72.02792865584975,88.78907022361014
3128,49.78993722236549,98.04599530404532
3129,86.38951053604784,40.40126811774878
3130,28.74269678409693,128.9299177632439
3131,150.18360889836373,17.958306269308082
3132,65.53459822325443,78.54976840933688
3133,105.64018045453129,43.92283126095319
3134,57.26304225393174,88.21358165272311
3135,158.37745482850417,11.533731244358057
3136,15.151824243373936,152.2940643449841
3137,58.10635527194178,87.37705893516224
3138,38.131774130097675,117.49492194033952
3139,93.69570258214254,54.1948820248463
3140,46.00066431943075,105.73379374460181
3141,15.423692648210894,150.8981545903971
3142,111.10573083344754,41.202262210771664
3143,49.79190774456439,82.0283750188937
3144,81.80915183441691,62.73315398129009
3145,4.033047773254662,172.69465016712573
3146,130.67582666264298,37.8616075883692
3147,136.13496430960905,23.946222056690605
3148,155.27538027005437,13.17086092699617
3149,103.83635274206485,45.052156482624675
3150,136.11536370407626,23.033426722153592
3151,21.884116210278165,139.80972813723724
3152,44.28785573544802,106.5203437531512
3153,122.38995805536244,33.049360131462194
3154,71.86064441772429,73.27476687115693
3155,141.18172482099544,20.911642116162234
3156,120.39221874404141,33.82928967284627
3157,9.569688165833528,161.88575845323288
3158,123.75461675540765,32.49792361477627
3159,129.89650163240313,28.840264828597412
3160,153.85827009333636,12.91539757392404
3161,41.82809556791315,108.30235099749056
3162,143.2121428684357,19.507412263272677
3163,107.79133973206399,42.612860517664195
3164,54.29425263294338,91.19214304991178
3165,14.031587203140457,154.75503053464152
3166,117.50742192458085,30.778186703436795
3167,47.57211269278023,101.51789504658473
3168,64.87324361940684,79.1797055035317
3169,72.3505166519832,64.0479345153594
3170,49.45392955762247,97.91244330635175
3171,56.56149476192038,76.70951309036829
3172,110.82811757655111,40.32273064002197
3173,65.42024878132327,81.13662133233098
3174,15.186353153724289,152.470698209375
3175,170.73614789196907,4.9521062444918
3176,48.215706219660184,101.9624708869974
3177,37.518385813450564,116.64103408986757
3178,48.79819005106396,100.20252824361874
3179,43.37639476798041,106.62554460193121
3180,126.58685251157223,31.835558522852494
3181,38.86702150363325,113.96375254335635
3182,67.86159379088122,75.94771972779535
3183,61.98810004165349,57.00999450207241
3184,103.08001661880385,50.46945210258269
3185,95.47592277322026,50.1379997356025
3186,92.49608608239382,55.057437428155026
3187,9.209030337019513,149.4492694214146
3188,48.254375474466855,100.77530138687075
3189,71.43269297844475,73.06967406830164
3190,36.21309352582617,115.36157585634226
3191,7.618991994481607,165.37869396438936
3192,50.1843822411264,99.0347726146335
3193,34.16501728440622,121.1330574867997
3194,54.011884039417524,93.76826416783611
3195,22.33770157454201,138.21304565878305
3196,126.66633174331378,29.64276786781326
3197,136.23250916065183,25.342926562869312
3198,26.64510462615753,139.68301261795256
3199,170.21084148322353,5.215605880758185
3200,80.45247343901116,70.29214678338545
3201,39.57661146185289,77.8176881665249
3202,69.09429985442267,75.06304478138539
3203,29.57790261460604,124.58237056248119
3204,21.211437568459125,141.7259634719053
3205,46.44640865969479,101.56940287729056
3206,132.6091842809533,25.539934509315778
3207,118.61642282918865,33.31986939494373
3208,101.44161162657491,57.05459917642428
3209,53.063702880985154,92.3492722588417
3210,,
3211,32.44348222353116,122.3642664510668
3212,118.18804566888012,46.25113819346435
3213,51.57576807077659,95.14292799247096
3214,77.552437412004,65.0176697999111
3215,90.45181984746313,54.69046855918699
3216,117.22604947816163,33.977376949126736
3217,157.25265635766263,12.729131634656865
3218,69.73672003550962,74.27534859509713
3219,113.17502040295682,39.23882583905074
3220,19.933406802744813,142.94095198419453
3221,65.86494588054872,42.25472990727232
3222,3.739028029363095,172.46816481471257
3223,80.33805422529598,62.96323522469435
3224,56.70890980801051,56.03097740795505
3225,68.65350401350408,75.36052919876518
3226,65.66358804971708,80.05864089233081
3227,36.92660463007281,61.81577617889115
3228,79.73741808633797,65.7014555366557
3229,102.66335978786438,45.79245432946621
3230,144.2412386855467,20.324166993932636
3231,77.80225621773099,68.47617141601793
3232,22.81138526391031,139.03365085290739
3233,95.109153571913,50.166591428734925
3234,119.27113198358748,30.324327823621793
3235,20.42315077608686,140.14393984997886
3236,4.9215203183401925,170.58720469961335
3237,51.7406812314314,95.21331858683375
3238,120.94616789238236,33.91278144309358
3239,139.3494259982903,22.06974291403331
3240,153.12406832680648,13.929593480074665
3241,51.895829638085665,95.9727345549179
3242,8.238778326481315,164.29922180375038
3243,97.51675627995229,49.55187525876229
3244,71.98900274860819,72.88173098058076
3245,25.0447522581724,134.48320604337349
3246,25.28439858420825,135.9539077603303
3247,76.6938986219188,68.90585174078764
3248,120.64826851780361,34.83416984508083
3249,119.60258415577572,33.29863604227823
3250,50.55927437061777,87.42781437953444
3251,131.20253195239667,26.510504469242115
3252,68.80050305394083,73.85771511454423
3253,123.33359248665865,32.51491693829478
3254,132.4701497072616,24.322615257331453
3255,40.81965339561661,120.49148679919195
3256,56.60556861748508,90.37861264944176
3257,9.492812371949126,162.8073253896528
3258,158.90591469009956,9.897271800266035
3259,64.76946376856051,54.91319085132533
3260,15.8298723934384,144.96537300490166
3261,71.35252821611279,75.92492942702361
3262,52.2937036883028,94.49322963640336
3263,112.74181258590741,38.94500162228038
3264,89.58625139273339,53.40276882059522
3265,70.77487856945767,72.68013790586184
3266,105.1993622506541,43.01034722015107
3267,90.38918685656644,53.15422095958749
3268,34.17616974829101,120.38877885622107
3269,76.6872379182887,74.56444827628013
3270,24.05435361987836,135.69062597121737
3271,47.754591209636345,101.14189833513055
3272,27.057758449410034,115.31528512936057
3273,20.24214527707963,146.46920600093154
3274,86.96983191975797,58.034006632360274
3275,61.478548797174305,86.5925292227834
3276,62.0707376222022,81.76937025875452
3277,124.08949979013477,29.64695093649271
3278,115.50388361959426,37.0065407556272
3279,30.34859939913992,124.49043204089844
3280,117.35465969055169,34.28234552415883
3281,111.16124589628873,40.749144526483754
3282,85.66981085080467,65.39251227447495
3283,15.039586668095609,151.8891840374718
3284,30.382890008337306,125.46232633518643
3285,67.09070337494269,76.67061382558663
3286,172.18596520595685,3.678657678040684
3287,13.642755867317279,155.58366142315802
3288,133.1300584325539,26.28874074157986
3289,32.46460751860353,122.10050484547106
3290,18.27172816850321,119.68489786512058
3291,58.31661067213874,82.29604369285282
3292,52.25817711097223,86.0854960912254
3293,78.56602720173362,66.20433241709134
3294,15.43384692706967,151.82370634439144
3295,121.4654074591222,33.17460723873926
3296,9.07138027116828,162.72811779266345
3297,63.245755582328336,83.20247066266006
3298,64.75566863394903,73.50014174895533
3299,67.27074949784254,77.98892470006896
3300,83.34706793283812,62.58976724699533
3301,38.70415640423321,115.44665101645202
3302,129.3497162545231,28.14933704246371
3303,69.2516481197226,77.29356159663084
3304,27.97061123066126,129.81665098405273
3305,146.39540584716508,18.44969716738714
3306,80.99991213743925,64.00050136884187
3307,26.015559739793638,92.46887491535898
3308,67.06423471124329,77.13018894544305
3309,141.56662806477735,18.57645746758185
3310,30.31233751166306,121.8471805761075
3311,36.32198301795236,117.6096414249851
3312,18.16728525077799,147.25682458414107
3313,31.250989631504382,126.81861919756754
3314,21.834994672918057,138.512677623663
3315,114.13207978193897,38.95445417878804
3316,145.50682207463183,19.773211256443503
3317,32.728338966488444,123.30384936388725
3318,111.68135833327345,39.372079902153125
3319,61.71849253450114,86.44208716956129
3320,58.06625178895642,87.59826992716921
3321,158.17976936521782,11.871931794630687
3322,31.539699941415595,118.30535117093365
3323,97.36710241100886,48.79814537470206
3324,102.94201098921108,46.04462171974481
3325,125.09702130300535,30.810745956400876
3326,71.14272001587082,72.00848148783666
3327,31.838225661936445,124.15022247708305
3328,46.482902487884566,63.49471494672994
3329,48.36456724622988,100.80173745608612
3330,144.52103052487817,18.921213480160148
3331,35.74294799074847,118.20833879751663
3332,60.17276569672651,83.03006251903672
3333,64.08393035447092,80.53464400687655
3334,104.91598570836192,43.28906353415301
3335,113.62905462334004,39.80163238343846
3336,45.08151015820168,101.8163404498394
3337,48.25971827449619,97.84857804402351
3338,98.0185878697924,49.88148626522427
3339,66.54973450912455,76.81932700549288
3340,30.13110241131754,124.71452647389526
3341,60.22526850251823,82.38536790012515
3342,103.87372604236383,43.82146444602322
3343,131.74180500895417,26.538153658718652
3344,39.665253273785886,112.23339618953196
3345,71.48121909517322,72.68228744020365
3346,103.11803879607368,45.56515008208441
3347,,
3348,143.61798575740715,19.8096177814145
3349,57.05369213557071,93.03296322292564
3350,68.64034214416469,79.51242183744081
3351,65.42613357560855,89.67864391268459
3352,62.98325462550372,84.19291081255939
3353,142.19712801185656,24.912835855576102
3354,13.608135933129663,152.5287503842496
3355,78.49480313316309,64.90601472667578
3356,8.926244661702437,162.45201120926853
3357,125.32584549552848,33.19065253181224
3358,4.201682188138894,172.30867075092692
3359,150.02864587469384,16.061206990463432
3360,57.50375052501381,87.57388704874423
3361,72.61165050936653,72.61297852754983
3362,20.40721193770247,142.67748534141742
3363,105.30620645889401,43.40540605691304
3364,29.13716963380116,127.28265804485937
3365,35.86067899733817,116.85908735221996
3366,19.45911934157531,144.69847612321587
3367,110.73960261148223,39.431258321167235
3368,60.987439941055065,89.61607542456898
3369,77.70195196908352,66.75838897501605
3370,32.748156217344075,122.2891125268739
3371,148.85226720159997,17.17414776521103
3372,12.261036782276044,157.02752738065394
3373,122.22990298543569,33.02727654094196
3374,103.62472275256917,45.9356800799495
3375,133.7604792164013,26.17382847708199
3376,18.67180840805444,146.53631641034846
3377,30.36447848177003,125.6901884413408
3378,63.13184463510296,81.3303295213602
3379,41.0752242759685,113.05112261930279
3380,46.30678916637579,102.47175905726105
3381,106.73444155623692,39.41143554874998
3382,54.31442540995241,90.48835302365987
3383,48.65551214922865,98.67876030057893
3384,33.76992510333417,121.58344158325937
3385,146.67431592392256,18.336588070025233
3386,33.40007071161545,121.87116751145673
3387,131.34728197085948,24.554155120571238
3388,41.49237885555895,107.3683424227233
3389,29.67124228432811,105.6770509360313
3390,43.57271705884387,107.85864992997493
3391,36.054886329634364,115.20079379516156
3392,21.95855864205426,134.89728807691571
3393,86.68541884921727,58.31770200678708
3394,12.13597265002865,152.9988387943533
3395,11.36840808091231,158.55571358655035
3396,157.8899853755543,12.325904995098764
3397,47.2059315086029,102.5279790334493
3398,133.4748139140578,27.82226549207844
3399,141.87456725790312,21.199586666887846
3400,131.25276541217605,27.34047947873915
3401,155.0753578804098,13.327580343353741
3402,107.42509085175675,41.179311967964956
3403,104.7652518194592,35.099754641790824
3404,61.162746424078,68.37370560330167
3405,61.12222620936311,84.46549173980786
3406,58.65868942317643,86.72849907146433
3407,28.86604494764311,127.37249405136492
3408,44.082351088056875,103.7086139615698
3409,154.3338606640655,12.577810866740373
3410,17.323881499281583,140.83040777638877
3411,92.95464306614875,53.05029582505096
3412,127.86663752766567,25.939874704065286
3413,50.589619729179695,96.05171812248447
3414,108.3288093143446,40.581934254318114
3415,49.828280589235185,98.5838285356921
3416,53.666229426644676,93.36933555461874
3417,33.75169573214742,120.14075722082899
3418,44.94084993317597,107.16371885133651
3419,9.963797224185036,156.6216705236872
3420,67.87619536740262,76.68622502798205
3421,77.33203812561489,66.40319237459515
3422,102.20769306505198,44.12232297481987
3423,139.44416207075673,27.344992235020154
3424,49.66649485570825,93.31812311476209
3425,131.15717987743434,26.96966304456259
3426,45.21430075819946,106.49374507015806
3427,39.794331454863034,78.81252953168448
3428,36.24981620430461,116.97559384502563
3429,143.22437896883397,19.776585352185176
3430,36.595518352814196,114.30279282049587
3431,53.61656737448391,105.11450668718047
3432,113.77386366490639,39.20825615460084
3433,138.40788909018346,23.137555966254126
3434,163.61992546050433,8.433810983350494
3435,140.79280794495313,20.84372704143357
3436,62.75246521111833,82.76695976276638
3437,95.48362909798497,50.36240858961595
3438,152.78809394860852,15.120808805550457
3439,17.72238229915017,147.86211043374598
3440,61.1838459757313,82.64714119996243
3441,165.2288059992688,7.988182084634903
3442,116.28957513903146,18.547726645210222
3443,40.284487158076296,111.4606538175826
3444,45.1507628762838,103.91048622227657
3445,65.57077050085874,78.99490128810827
3446,42.173915324052025,107.45788185489765
3447,32.16125325243219,124.560436439098
3448,122.23244636172879,41.18437240902076
3449,57.398523945798765,82.15008411284028
3450,35.40442294437239,120.9504414359387
3451,62.600832190909784,82.676637116604
3452,73.55577540414177,72.81456582913361
3453,101.60637161375031,30.38603523670965
3454,55.90870773161144,94.78081060739008
3455,19.11863932722828,146.04583494742255
3456,31.70083915744785,122.79480887114408
3457,12.153248102735667,156.99018268678273
3458,77.0618993949442,66.37448025033326
3459,86.42844476530693,58.30438336000734
3460,28.63968380578129,128.3623117764197
3461,135.57567090647822,24.581974478149473
3462,70.19675466290231,73.19069308192522
3463,44.6052839230257,99.40532875484509
3464,61.03218492594521,83.5572587819754
3465,159.48131052203584,10.845550897372815
3466,24.607025902117407,135.8115404676977
3467,63.30792778335155,80.39187693009507
3468,133.55797248215114,25.55160245657462
3469,18.86582425530771,145.4318417779618
3470,60.48827834259977,85.08337591027629
3471,69.96067371572256,72.6915620493713
3472,59.168572198128516,87.48089307766048
3473,18.19907163195744,145.3610755750874
3474,74.27205139478009,70.14094552391873
3475,158.5485769874668,11.34183052584874
3476,72.32874927582769,69.90471044342638
3477,,
3478,65.11508275222535,79.06951561206594
3479,152.9250240777984,15.13109463747044
3480,92.72220021774307,53.76743802631
3481,162.57572135710356,9.300614215695587
3482,47.08453487094131,100.25610824771293
3483,54.22077980876027,93.0187468015183
3484,76.1205380482604,66.94601730141751
3485,123.02183537849874,31.798122656400615
3486,158.72128260487568,11.559601148142539
3487,40.704675241260205,109.77298953337619
3488,51.282245013074444,98.73196394985855
3489,64.22238955138403,84.72418427321573
3490,20.503559980245093,142.37523820432435
3491,27.715351049964646,81.33791795966732
3492,113.28074429774149,36.46640083590377
3493,38.37160476820239,72.73357388305922
3494,119.18935885827754,34.71994599537835
3495,97.59451981872569,59.40555693576782
3496,39.74817540047648,76.81948801626956
3497,137.2352402580732,22.802537777966656
3498,24.094278690203165,135.6757328459505
3499,89.85905129821433,51.517911281552536
3500,85.3204946290848,60.11573149053863
3501,45.97895453860968,104.25499408420661
3502,119.31136577606938,35.49793597260987
3503,158.35526424921642,11.427632945603174
3504,111.50185827562777,39.98343000033415
3505,112.59929844652301,39.42760971038149
3506,137.03011306924552,14.618027529230242
3507,21.292595600380956,141.01303570955292
3508,32.50957238709237,120.7941288253984
3509,101.70258560786715,46.50965595387803
3510,21.17273021269363,137.959929738292
3511,116.77675622738873,31.660765792146545
3512,60.76974843971393,86.59838736614995
3513,112.6306337014546,36.35815673397498
3514,60.02235588390274,87.98259693369484
3515,70.54391804100047,73.50228966606345
3516,107.02587229152647,42.16638167241384
3517,54.02934661980919,89.78477824441332
3518,148.44851465782767,17.193787504904236
3519,65.02488906013281,91.00642256302075
3520,61.29770671333836,85.88061372457538
3521,137.7999543567098,22.984699387722273
3522,45.81411726565442,102.3338934047888
3523,26.42528297181638,131.2605932373238
3524,66.73925198205067,78.28077977252106
3525,59.561867367205444,89.65408605758569
3526,61.63447451601135,80.88950874430282
3527,143.535518038023,21.846813030685603
3528,54.2517203292644,90.33634941352278
3529,139.90746311220838,22.01620297183697
3530,35.74333579698459,116.48642715847264
3531,135.28334113003768,23.591018484959267
3532,52.100376689967774,94.44535008843772
3533,28.190477514547887,119.02481762452905
3534,43.43112487862643,104.21160943987668
3535,130.714396730918,23.93311221013974
3536,36.321534015141545,118.42181861055174
3537,18.705332364935447,146.93703174194928
3538,93.4677436931638,56.04264231509579
3539,117.09792920297639,38.90809308133897
3540,68.53416060430311,77.86232434215965
3541,49.59953209549279,97.37983634605692
3542,149.2967340813543,16.737699842862984
3543,31.39008735770637,123.88188100342336
3544,19.16790937850847,136.2910858572879
3545,,
3546,118.05280712353762,36.132150039947355
3547,42.659099670656005,108.28746651554727
3548,149.57537673878042,17.292012885296508
3549,48.76622266315812,99.09499925826063
3550,123.29701115832793,36.07934947388922
3551,52.78499684937159,95.33948558274749
3552,28.95563202090904,127.7534344931275
3553,67.39549509262812,70.50035222678213
3554,16.770706671698203,148.79454569564476
3555,114.27325206226803,42.654881196358325
3556,89.51336407128771,51.27875837593525
3557,26.326697340986343,131.43221285847346
3558,58.47778939620526,65.66548793031147
3559,88.71160524604069,55.589631123611454
3560,81.27922613649234,65.00814222238927
3561,113.239796439294,37.051465700211615
3562,38.42763769924439,109.82974152957722
3563,98.76048894785251,47.932176154653895
3564,152.91202217823877,14.669991567137084
3565,84.05737193937144,60.59016575427742
3566,158.3202623636549,11.857600650905564
3567,11.295285849767764,159.40324858891185
3568,102.48585341650283,46.39662269628811
3569,56.19591912833231,87.73667847053943
3570,80.41750690637149,64.99259563940991
3571,34.526710426694855,120.94939402284315
3572,34.33855553546962,119.06874827199258
3573,45.762574271383485,85.91563051270501
3574,53.8660112263927,82.706842289288
3575,52.90471320380502,94.46441939144121
3576,140.83388944586667,20.53894100449975
3577,102.65838488086067,47.11919385771344
3578,35.7317753426637,120.92623859002566
3579,34.6036895325245,117.12934753429673
3580,15.355909958893363,151.94459304304632
3581,16.579553917634286,150.65119228667533
3582,101.90468374337038,46.3303214355524
3583,157.25679781550127,12.491547228430061
3584,27.436241908735894,130.9004540904577
3585,90.00170816574429,54.1580822242419
3586,22.853446345070644,139.297987130109
3587,12.177723827804739,157.83171201726566
3588,146.22660397059406,14.872211151714255
3589,106.34294080496946,42.5237096071319
3590,84.42648789359538,60.642423017977826
3591,93.94457871413499,53.3859353658809
3592,11.274162922232316,160.2578950087617
3593,53.87511523928225,91.87198573354901
3594,44.28320226044692,104.59910690565533
3595,7.085325460026939,166.87980829253155
3596,128.59158462638092,34.43716514334316
3597,116.90212668480848,35.59835257355428
3598,84.94557676170581,60.5238694246048
3599,114.69695819213962,35.77000337700761
3600,14.015075462508301,151.4267346843715
3601,106.2103954446724,43.455074151054525
3602,62.43433975709666,80.48425317524193
3603,30.471749577707797,126.39205863006428
3604,172.01011012946543,4.248791780446955
3605,168.71908834732818,6.119689223507849
3606,51.66620938857087,92.27789137181891
3607,59.20168416611136,80.61218778422227
3608,121.29731808196706,33.805932420850056
3609,89.74639883905436,55.73654465282175
3610,67.64143298487167,71.98615761555628
3611,48.19066564603285,98.36908164223324
3612,12.123640593613777,156.24173523453533
3613,34.20743419281661,119.52949672662763
3614,67.52667366089368,78.78251443993669
3615,75.08436236823562,65.96693970961435
