,Event,Angle (radians)
218,2133,2.9509351462905955
219,2138,1.533701100900561
220,2153,1.5743262636718507
221,2163,2.0566978112091916
222,2168,1.3440687738584134
223,2173,1.043199864792141
224,2198,1.1412649514782907
225,2203,2.0484396971282766
226,2223,1.7384051571901928
227,2228,1.8063651563896135
228,2243,2.0589774588643612
229,2253,0.4661171180870048
230,2258,2.437511046739527
231,2278,0.8076707361402042
232,2283,0.780458657219772
233,2288,2.3761896887660523
234,2293,1.569107082135892
235,2303,1.9769390464236039
236,2308,1.0227126696138482
237,2313,1.3408071162138089
238,2318,0.9016341023372221
239,2323,2.569213484085304
240,2328,1.712292779149866
241,2338,0.6562562486201512
242,2348,2.4913429811064756
243,2353,2.277020649255916
244,2358,0.8609012296653026
245,2363,2.260295260353054
246,2368,0.5758412109031089
247,2383,2.4486806870135545
248,2388,1.5477605853230514
249,2393,0.9477227312121922
250,2403,1.4621831816252755
251,2408,2.5698901736342177
252,2418,1.276602054991234
253,2433,1.5613460364223086
254,2438,1.529850191106914
255,2458,2.845634004013612
256,2463,2.1759215235237037
257,2468,1.587653887033533
258,2478,0.8430823493769612
259,2493,1.4532592252470746
260,2498,1.7072956192959763
261,2508,1.6213953719424394
262,2523,1.6020410567130314
263,2533,2.3326814971126235
264,2543,2.4219683847857003
265,2563,0.5354674119599789
266,2568,1.7338771614056525
267,2583,2.827177119261964
268,2613,1.7900234835606623
269,2623,2.4050921615254985
270,2643,0.2859993244963825
271,2648,2.7657305104773213
272,2658,1.1925170185189826
273,2663,1.9353210481391765
274,2668,0.733950237906018
275,2673,2.463301636957944
276,2678,1.2165446932012551
277,2683,1.7726142962652027
278,2693,1.3801702280385961
279,2698,1.1921438860274811
280,2703,0.9743633445489132
281,2708,1.779508158806417
282,2713,1.045908449021122
283,2718,2.097123857983153
284,2723,2.4527762079096385
285,2728,1.5496820783872682
286,2748,1.7442664023499166
287,2753,1.6675208781458302
288,2758,1.035800992137571
289,2763,1.962386891001476
290,2793,1.6788367878036878
291,2803,1.936415058312811
292,2813,1.1538736203823916
293,2828,2.4131065777714586
294,2833,1.0840137548980036
295,2848,2.0511816988271385
296,2873,2.3550465944202372
297,2883,0.945919494834935
298,2888,1.4611535594059064
299,2893,1.429094842126936
300,2918,1.3931949304302949
301,2928,2.453670136860536
302,2938,0.5498395663819444
303,2958,0.36694637046440987
304,2973,1.7334217780568502
305,2983,0.8180575154527715
306,2998,1.8871885076849266
307,3008,0.8458152231625992
308,3018,1.6438419286047605
309,3023,1.3516829530131713
310,3028,1.8550555787036107
311,3033,0.7841685476164392
312,3038,2.8896215283954825
313,3043,0.737534123381241
314,3048,0.5570749185141038
315,3053,1.2786089144456239
316,3063,2.118534946684116
317,3073,2.3674997159999016
318,3093,0.4708849930170573
319,3108,1.2840751683276066
320,3128,2.0722637635220598
321,3133,1.9631162159715514
322,3138,1.38123555655923
323,3173,1.6576478998234807
324,3178,1.166747499592687
325,3183,1.6194813366365957
326,3213,1.4188098721268334
327,3223,1.1974790513217648
328,3228,1.3231852290444928
329,3243,0.7758851550422249
330,3248,1.3829446288664506
331,3253,1.6241376747050154
332,3273,1.482798895919308
333,3283,0.3244100464680234
334,3288,2.574653541370711
335,3328,0.9684995935963767
336,3358,2.434921298637179
337,3368,3.041572602326572
338,3373,0.697689710441677
