,Event,Particle,Px,Py,Pz,Energy
5300,2471,Higgs,35.524465623387826,19.69110327536124,-5.007069203262806,131.52869629109256
5301,2471,Z Boson,3.552713678800501e-15,-1.7763568394002505e-15,0.0,90.60440274940858
5302,2471,Muon+,-41.63137140692515,14.365502665491473,10.61788334016089,45.30220200921307
5303,2471,Muon-,41.631371406925155,-14.36550266549148,-10.617883340160892,45.302200740195495
5304,2471,Photon,35.52446616544815,19.691103575823632,-5.007069279664629,40.92429554865263
5305,2477,Higgs,17.15398203175358,-48.11430025786012,1.9307541103559864,135.04803886130262
5306,2477,Z Boson,1.7763568394002505e-15,0.0,0.0,83.93079407810438
5307,2477,Muon+,-27.482261400772384,31.346647108312293,4.816263246600265,41.96539657461363
5308,2477,Muon-,27.48226109071584,-31.346644331302393,-4.816263162289165,41.965394710496554
5309,2477,Photon,17.153982031753575,-48.11430025786012,1.9307541103559764,51.11724478319825
5310,2478,Higgs,-17.261944014277596,-35.85873361553057,10.369477441254888,131.5916013659927
5311,2478,Z Boson,0.0,-5.551115123125783e-16,-8.881784197001252e-16,90.46557967584218
5312,2478,Electron+,-4.472636567309237,-20.90183971391319,-39.86369359392314,45.232792216238835
5313,2478,Electron-,4.4726361424284375,20.90183762998485,39.86369392076523,45.23279173257847
5314,2478,Photon,-17.261943750881233,-35.858733068369716,10.36947728302921,41.12601968222202
5315,2479,Higgs,24.269485924157372,21.907486943087232,25.50915512441706,131.699137910413
5316,2479,Z Boson,-3.552713678800501e-15,1.5543122344752192e-15,0.0,90.23031732346095
5317,2479,Electron+,11.464896744681305,-17.1149645674276,40.13740923120399,45.115158850934414
5318,2479,Electron-,-11.464896728879063,17.11496553536623,-40.137409214594584,45.1151586396674
5319,2479,Photon,24.269485553834407,21.907486608805506,25.50915473517823,41.46881857738268
5320,2485,Higgs,-29.776123343829312,34.3950144335991,-37.339905852425595,138.16259663288915
5321,2485,Z Boson,0.0,3.1086244689504383e-15,-3.552713678800501e-15,79.30766289344815
5322,2485,Muon+,-37.73116401718304,5.6269402814252985,-10.821837959240344,39.653834390548624
5323,2485,Muon-,37.731161578416504,-5.626938713899202,10.821837412040022,39.653831292244064
5324,2485,Photon,-29.77612243513414,34.39501338394656,-37.339904712902104,58.854929523053165
5325,2487,Higgs,-29.23774454402788,-40.76036914338127,-16.132281409266334,135.65214300627284
5326,2487,Z Boson,0.0,-3.885780586188048e-15,-1.7763568394002505e-15,82.95960207381212
5327,2487,Electron+,-8.379341287115171,-14.7308075670223,-37.85979127064728,41.47980058102505
5328,2487,Electron-,8.379342394581998,14.730808820311278,37.859789387519044,41.47980110145379
5329,2487,Photon,-29.237744544027883,-40.76036914338127,-16.132281409266344,52.692540932460716
5330,2489,Higgs,24.277419882361233,31.371974559294628,-5.951846658862728,131.27840028940068
5331,2489,Z Boson,-3.552713678800501e-15,3.552713678800501e-15,0.0,91.16583029732493
5332,2489,Electron+,13.610378450114627,40.61028188986025,15.600144349095258,45.58291089266185
5333,2489,Electron-,-13.610380647833464,-40.61028288126748,-15.60014416100688,45.582915120531226
5334,2489,Photon,24.277420252805268,31.371975037992968,-5.95184674968071,40.11257199522517
5335,2490,Higgs,-32.80344414266267,-23.32733533359664,-14.078678793210324,132.07361476823917
5336,2490,Z Boson,0.0,2.4424906541753444e-15,-1.7763568394002505e-15,89.43044635817901
5337,2490,Electron+,41.91502711962026,10.046987633935544,11.901244803210357,44.715224979673636
5338,2490,Electron-,-41.91503011345568,-10.046989598655895,-11.901244792674802,44.71522607837398
5339,2490,Photon,-32.80344364212183,-23.327334977649755,-14.078678578386743,42.64316639477672
5340,2492,Higgs,-6.849483670626669,26.98376513950306,26.024406721227066,130.68017735238152
5341,2492,Z Boson,-8.881784197001252e-16,1.3322676295501878e-15,0.0,92.57100709838235
5342,2492,Electron+,-27.02996958357229,-4.053821198782732,37.35364857283616,46.28550275878811
5343,2492,Electron-,27.02997053864654,4.053821193267638,-37.35364857815518,46.285504287336835
5344,2492,Photon,-6.849483566111842,26.98376472776348,26.024406324126126,38.109168259977906
5345,2493,Higgs,13.847188589939202,35.986520405220986,-7.095174641497763,131.00425865564097
5346,2493,Z Boson,-1.7763568394002505e-15,2.498001805406602e-16,8.881784197001252e-16,91.79819320326472
5347,2493,Muon+,-11.774858228405375,41.54102648786336,-15.569570964083864,45.89909375412334
5348,2493,Muon-,11.774857836987927,-41.541025597743015,15.569570687805479,45.89909602738536
5349,2493,Photon,13.847189012521863,35.98652150344243,-7.095174858025319,39.20606945030893
5350,2496,Higgs,-33.64950167031622,-19.534570261262957,24.221297101483447,133.13737127955906
5351,2496,Z Boson,0.0,-1.2212453270876722e-15,0.0,87.30550741386513
5352,2496,Electron+,16.367569970264167,-7.146658591135674,-39.832034322522716,43.65275562749846
5353,2496,Electron-,-16.367570889882163,7.14665859371096,39.832031169777025,43.65275502638818
5354,2496,Photon,-33.64950167031622,-19.53457026126296,24.221297101483437,45.83186386569396
5355,2501,Higgs,-31.501764428313344,3.15412144722599,22.204962946253907,130.8448318568422
5356,2501,Z Boson,-7.105427357601002e-15,4.440892098500626e-16,-3.552713678800501e-15,92.17481655376827
5357,2501,Muon+,-3.788345250341523,39.20668044842693,-23.927446728143074,46.087411025150935
5358,2501,Muon-,3.7883442450432625,-39.206679632515474,23.927449344106314,46.08740987855361
5359,2501,Photon,-31.501763947634558,3.154121399097915,22.20496260743305,38.67001330654023
5360,2505,Higgs,-25.657879924797612,-29.38673072014218,8.488352432346908,131.2210305997831
5361,2505,Z Boson,-3.552713678800501e-15,2.7755575615628914e-16,8.881784197001252e-16,91.29661401912625
5362,2505,Muon+,23.080157489336386,-31.50549285114464,-23.631909678883186,45.64830735602773
5363,2505,Muon-,-23.080158224206976,31.50549391682421,23.63190944516201,45.648310186860165
5364,2505,Photon,-25.657879533289428,-29.386730271736248,8.488352302824916,39.92441457838281
5365,2506,Higgs,-23.355470417425572,-4.514911404607629,-32.35087623198054,131.29143771163305
5366,2506,Z Boson,3.552713678800501e-15,2.498001805406602e-16,3.552713678800501e-15,91.13622085891873
5367,2506,Muon+,-11.618792427646497,-43.385542064147955,-7.690235665250327,45.56811029877513
5368,2506,Muon-,11.618791224673126,43.38554492306756,7.690235650179215,45.56811067954061
5369,2506,Photon,-23.355470773801773,-4.51491147349971,-32.35087672561575,40.15521885606266
5370,2508,Higgs,14.902550267115764,38.19379331146199,-0.731011560607091,131.55373894300507
5371,2508,Z Boson,1.7763568394002505e-15,1.0824674490095276e-15,0.0,90.549031098186
5372,2508,Muon+,31.565442570507734,30.741321956583903,10.40982522686944,45.27451402103953
5373,2508,Muon-,-31.565443025297476,-30.741323122165973,-10.409825204560738,45.27451306244497
5374,2508,Photon,14.902550494510631,38.19379389425302,-0.7310115717614523,41.00470985216981
5375,2509,Higgs,-18.144346353225764,28.74168727925054,-21.280635836992694,131.27515893675675
5376,2509,Z Boson,0.0,9.992007221626409e-16,-3.552713678800501e-15,91.17319564604475
5377,2509,Electron+,-11.852888067758087,27.962291145978877,33.99643077034641,45.58659945769765
5378,2509,Electron-,11.852888970744425,-27.96229031034875,-33.996430435381086,45.586599824543086
5379,2509,Photon,-18.14434607636501,28.741686840687198,-21.28063551227597,40.10196128761205
5380,2512,Higgs,-10.324291865301612,28.576668219466015,-30.91212919433867,132.3018393688193
5381,2512,Z Boson,-8.881784197001252e-16,0.0,7.105427357601002e-15,88.9569844576989
5382,2512,Muon+,26.870978275711494,-32.693838106550174,13.688993249794644,44.478490723956966
5383,2512,Muon-,-26.87097748222165,32.69383723008537,-13.688992301699741,44.47848965682616
5384,2512,Photon,-10.324292180373995,28.576669091556717,-30.912130137702,43.34485894865211
5385,2513,Higgs,-70.13218547502817,-36.52739826902328,-45.07147741179335,154.62604030333765
5386,2513,Z Boson,7.105427357601002e-15,-1.7763568394002505e-15,7.105427357601002e-15,63.60839383397968
5387,2513,Electron+,-25.74219099090743,-12.253069290597054,-14.096412377294126,31.80419742847055
5388,2513,Electron-,25.74219070400938,12.253067730529791,14.096411375296196,31.804195654335103
5389,2513,Photon,-70.13218761529262,-36.52739938375101,-45.071478787265704,91.01765118817022
5390,2516,Higgs,7.542954294198888,30.21963657096424,26.75116584020746,131.5703137785109
5391,2516,Z Boson,0.0,2.9976021664879227e-15,3.552713678800501e-15,90.51245755523371
5392,2516,Electron+,33.72591790290748,-26.760242086917888,-13.949128341555848,45.25622984391603
5393,2516,Electron-,-33.72591645330169,26.76024407076485,13.949128886111204,45.2562283608026
5394,2516,Photon,7.542954179102541,30.21963610984918,26.75116543201705,41.05785421567351
5395,2519,Higgs,30.974891872347968,0.2693492585159552,-14.868138579765327,129.6363298630203
