Event,Particle,Px,Py,Pz,Energy
2889,Electron+,-17.2508602142334,-27.5945987701416,-21.959123611450195,39.25885009765625
2889,Electron-,20.456178665161133,52.12569808959961,6.0363383293151855,56.320343017578125
2889,Photon,-3.2053184509277344,-24.531099319458008,15.922784805297852,29.420806884765625
2890,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2890,Z Boson,6.868005752563477,-38.55988693237305,-2.419369697570801,85.75859832763672
2890,Electron+,29.538530349731445,-51.660823822021484,-0.6111696362495422,59.51251220703125
2890,Electron-,-22.67052459716797,13.100939750671387,-1.8082000017166138,26.246084213256836
2890,Photon,-6.868005752563477,38.55988693237305,2.419369697570801,39.24140167236328
2891,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2891,Z Boson,6.784937858581543,-0.24066635966300964,30.023637771606445,94.21831512451172
2891,Muon+,-19.840686798095703,-19.965787887573242,48.64976501464844,56.205841064453125
2891,Muon-,26.625625610351562,19.725122451782227,-18.626127243041992,38.012474060058594
2891,Photon,-6.784937858581543,0.24066635966300964,-30.023637771606445,30.78168487548828
2892,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2892,Z Boson,17.88695526123047,-24.48206329345703,1.611254096031189,94.63701629638672
2892,Muon+,-35.98128890991211,-18.265377044677734,-0.7616578340530396,40.3592414855957
2892,Muon-,53.86824417114258,-6.216687202453613,2.3729119300842285,54.277774810791016
2892,Photon,-17.88695526123047,24.48206329345703,-1.611254096031189,30.36298370361328
2893,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2893,Z Boson,-25.357603073120117,-13.469761848449707,8.286383628845215,95.1151123046875
2893,Electron+,25.4757080078125,-29.063398361206055,15.131766319274902,41.50497817993164
2893,Electron-,-50.833309173583984,15.593636512756348,-6.8453826904296875,53.610130310058594
2893,Photon,25.357603073120117,13.469761848449707,-8.286383628845215,29.884889602661133
2894,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2894,Z Boson,-20.905546188354492,5.206303596496582,19.725618362426758,95.78959655761719
2894,Electron+,-20.756668090820312,-11.362841606140137,53.317813873291016,58.33303451538086
2894,Electron-,-0.1488780528306961,16.56914520263672,-33.59219741821289,37.456565856933594
2894,Photon,20.905546188354492,-5.206303596496582,-19.725618362426758,29.210399627685547
2895,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2895,Z Boson,-22.70284652709961,16.218961715698242,-6.785325050354004,96.28563690185547
2895,Electron+,-35.47644805908203,31.797590255737305,28.600677490234375,55.566749572753906
2895,Electron-,12.773601531982422,-15.578627586364746,-35.38600158691406,40.71888732910156
2895,Photon,22.70284652709961,-16.218961715698242,6.785325050354004,28.71436309814453
2896,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2896,Z Boson,-10.248758316040039,-21.914134979248047,-10.825121879577637,98.49623107910156
2896,Muon+,40.31591796875,-18.170934677124023,6.956193447113037,44.765567779541016
2896,Muon-,-50.56467819213867,-3.743198871612549,-17.781314849853516,53.73066711425781
2896,Photon,10.248758316040039,21.914134979248047,10.825121879577637,26.503765106201172
2897,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2897,Z Boson,22.52328872680664,17.325204849243164,5.677680969238281,96.02246856689453
2897,Electron+,15.795166969299316,22.466005325317383,-40.57822036743164,48.99796676635742
2897,Electron-,6.728121280670166,-5.140800476074219,46.25590133666992,47.02450180053711
2897,Photon,-22.52328872680664,-17.325204849243164,-5.677680969238281,28.97753143310547
2898,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2898,Z Boson,-4.618558883666992,-26.041183471679688,12.136768341064453,95.90058898925781
2898,Electron+,-46.409305572509766,-10.859128952026367,-5.681307315826416,48.00022506713867
2898,Electron-,41.790748596191406,-15.18205451965332,17.81807518005371,47.900367736816406
2898,Photon,4.618558883666992,26.041183471679688,-12.136768341064453,29.099407196044922
2899,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2899,Z Boson,-3.5921781063079834,-0.3708750307559967,-29.92270851135254,94.86016082763672
2899,Muon+,-30.911026000976562,-18.860992431640625,14.94224739074707,39.172828674316406
2899,Muon-,27.31884765625,18.4901180267334,-44.86495590209961,55.68733596801758
2899,Photon,3.5921781063079834,0.3708750307559967,29.92270851135254,30.13983726501465
2900,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2900,Z Boson,-9.916940689086914,-13.053060531616211,15.91918659210205,102.14942932128906
2900,Muon+,-10.179475784301758,19.917184829711914,-34.97047805786133,41.512184143066406
2900,Muon-,0.2625356614589691,-32.970245361328125,50.88966751098633,60.63724136352539
2900,Photon,9.916940689086914,13.053060531616211,-15.91918659210205,22.850570678710938
2901,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2901,Z Boson,-6.711905479431152,-31.137075424194336,1.7560831308364868,93.09935760498047
2901,Electron+,21.603757858276367,0.6477793455123901,33.59107208251953,39.9437370300293
2901,Electron-,-28.315664291381836,-31.784854888916016,-31.83498764038086,53.15562438964844
2901,Photon,6.711905479431152,31.137075424194336,-1.7560831308364868,31.90064239501953
2902,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2902,Z Boson,-20.541595458984375,7.125932693481445,19.12311553955078,96.04434967041016
2902,Muon+,27.946880340576172,23.015520095825195,25.97810173034668,44.56024169921875
2902,Muon-,-48.48847579956055,-15.889588356018066,-6.854987621307373,51.484107971191406
2902,Photon,20.541595458984375,-7.125932693481445,-19.12311553955078,28.95564842224121
2903,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2903,Z Boson,3.6999192237854004,19.732513427734375,-19.939884185791016,96.70405578613281
2903,Electron+,-42.46832275390625,23.05169105529785,-9.25804615020752,49.20010757446289
2903,Electron-,46.168243408203125,-3.3191773891448975,-10.68183708190918,47.50394821166992
2903,Photon,-3.6999192237854004,-19.732513427734375,19.939884185791016,28.295944213867188
2904,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2904,Z Boson,7.661527633666992,-13.872357368469238,26.787349700927734,93.8759994506836
2904,Muon+,36.75813293457031,-37.42301940917969,17.620412826538086,55.33654022216797
2904,Muon-,-29.09660530090332,23.550661087036133,9.166936874389648,38.539459228515625
2904,Photon,-7.661527633666992,13.872357368469238,-26.787349700927734,31.124000549316406
2905,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2905,Z Boson,3.740220069885254,-4.355180740356445,-27.735994338989258,96.67611694335938
2905,Electron+,-37.47201156616211,-21.7874698638916,-28.581687927246094,51.92069625854492
2905,Electron-,41.21223449707031,17.432289123535156,0.8456948399543762,44.75542449951172
2905,Photon,-3.740220069885254,4.355180740356445,27.735994338989258,28.323881149291992
2906,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2906,Z Boson,-22.406658172607422,18.054462432861328,-4.287293910980225,95.90699768066406
2906,Muon+,-41.06084060668945,44.27363586425781,9.08089542388916,61.06243896484375
2906,Muon-,18.65418243408203,-26.219175338745117,-13.368189811706543,34.84455871582031
2906,Photon,22.406658172607422,-18.054462432861328,4.287293910980225,29.093002319335938
2907,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2907,Z Boson,-15.514243125915527,9.572639465332031,-24.48664665222168,94.47258758544922
2907,Muon+,-50.27351379394531,15.245141983032227,-27.18280601501465,59.15028762817383
2907,Muon-,34.75926971435547,-5.672502517700195,2.696160078048706,35.322296142578125
2907,Photon,15.514243125915527,-9.572639465332031,24.48664665222168,30.527414321899414
2908,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2908,Z Boson,27.095312118530273,11.371910095214844,-9.673473358154297,94.06373596191406
2908,Muon+,40.995540618896484,6.144272327423096,-41.67692565917969,58.782344818115234
2908,Muon-,-13.900230407714844,5.227637767791748,32.00345230102539,35.281394958496094
2908,Photon,-27.095312118530273,-11.371910095214844,9.673473358154297,30.936262130737305
2909,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2909,Z Boson,7.77945613861084,-24.566722869873047,12.905499458312988,96.17993927001953
2909,Muon+,-4.438483238220215,33.96240997314453,-2.78545880317688,34.36444854736328
2909,Muon-,12.217939376831055,-58.52913284301758,15.690958023071289,61.81549072265625
2909,Photon,-7.77945613861084,24.566722869873047,-12.905499458312988,28.820058822631836
2910,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2910,Z Boson,23.123844146728516,-0.6894921064376831,-17.73248291015625,95.85160827636719
2910,Electron+,18.366138458251953,18.536216735839844,32.60313034057617,41.759674072265625
2910,Electron-,4.757707118988037,-19.2257080078125,-50.33561325073242,54.09193801879883
2910,Photon,-23.123844146728516,0.6894921064376831,17.73248291015625,29.148387908935547
2911,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2911,Z Boson,-19.47515106201172,-12.475522994995117,-20.91189956665039,93.8194351196289
2911,Electron+,20.4491024017334,-25.026872634887695,-36.869808197021484,49.029510498046875
2911,Electron-,-39.924251556396484,12.551348686218262,15.95790958404541,44.78992462158203
2911,Photon,19.47515106201172,12.475522994995117,20.91189956665039,31.180566787719727
2912,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2912,Z Boson,-17.432607650756836,18.75739860534668,13.849505424499512,95.88738250732422
2912,Electron+,-35.4169807434082,39.33802032470703,33.12490463256836,62.442787170410156
2912,Electron-,17.984373092651367,-20.580623626708984,-19.275400161743164,33.4445915222168
2912,Photon,17.432607650756836,-18.75739860534668,-13.849505424499512,29.112619400024414
2913,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2913,Z Boson,-22.46332550048828,-7.734265327453613,-17.202238082885742,95.66850280761719
2913,Muon+,21.474477767944336,-35.76695251464844,-11.263993263244629,43.212459564208984
2913,Muon-,-43.93780517578125,28.032686233520508,-5.9382452964782715,52.45603942871094
2913,Photon,22.46332550048828,7.734265327453613,17.202238082885742,29.331501007080078
2914,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2914,Z Boson,-8.830445289611816,13.358135223388672,28.631214141845703,92.19507598876953
2914,Muon+,-7.551205635070801,33.35557556152344,51.47963333129883,61.80436325073242
2914,Muon-,-1.2792398929595947,-19.997440338134766,-22.848421096801758,30.390716552734375
2914,Photon,8.830445289611816,-13.358135223388672,-28.631214141845703,32.80492401123047
2915,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2915,Z Boson,-4.628203868865967,9.807632446289062,-26.98265266418457,95.9195327758789
2915,Muon+,42.53701400756836,11.311448097229004,-6.564286231994629,44.502220153808594
2915,Muon-,-47.165218353271484,-1.5038152933120728,-20.418367385864258,51.41731643676758
2915,Photon,4.628203868865967,-9.807632446289062,26.98265266418457,29.08046531677246
2916,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2916,Z Boson,-27.19287109375,-9.647497177124023,-4.621693134307861,95.7786636352539
2916,Muon+,-48.77116394042969,-18.25298309326172,25.301416397094727,57.89620590209961
2916,Muon-,21.578290939331055,8.605484962463379,-29.92310905456543,37.8824577331543
2916,Photon,27.19287109375,9.647497177124023,4.621693134307861,29.221336364746094
2917,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2917,Z Boson,1.2583513259887695,-25.930477142333984,11.947474479675293,96.42176818847656
2917,Electron+,-12.771403312683105,-54.70960235595703,25.447580337524414,61.67518615722656
2917,Electron-,14.029754638671875,28.77912712097168,-13.500104904174805,34.74658203125
2917,Photon,-1.2583513259887695,25.930477142333984,-11.947474479675293,28.578229904174805
2918,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2918,Z Boson,-3.8264875411987305,-7.072938919067383,27.096921920776367,96.73497772216797
2918,Muon+,23.11927032470703,-41.908931732177734,7.17640495300293,48.398048400878906
2918,Muon-,-26.945756912231445,34.83599090576172,19.920516967773438,48.3369255065918
2918,Photon,3.8264875411987305,7.072938919067383,-27.096921920776367,28.265026092529297
2919,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2919,Z Boson,-25.43791389465332,2.477576971054077,14.758298873901367,95.48672485351562
2919,Muon+,13.474953651428223,23.60987091064453,37.01652908325195,45.92641067504883
2919,Muon-,-38.91286849975586,-21.132293701171875,-22.258230209350586,49.56031799316406
2919,Photon,25.43791389465332,-2.477576971054077,-14.758298873901367,29.513273239135742
2920,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2920,Z Boson,23.764984130859375,15.598185539245605,-0.628943920135498,96.56632995605469
2920,Muon+,-20.585834503173828,-20.099950790405273,21.045673370361328,35.6471061706543
2920,Muon-,44.3508186340332,35.69813537597656,-21.674617767333984,60.919227600097656
2920,Photon,-23.764984130859375,-15.598185539245605,0.628943920135498,28.433666229248047
2921,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2921,Z Boson,-17.463218688964844,-16.28423309326172,-17.062759399414062,95.6524658203125
2921,Muon+,-14.563199996948242,-50.745697021484375,7.373971939086914,53.3066520690918
2921,Muon-,-2.9000184535980225,34.461463928222656,-24.436731338500977,42.34580993652344
2921,Photon,17.463218688964844,16.28423309326172,17.062759399414062,29.347537994384766
2922,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2922,Z Boson,22.27665138244629,13.163773536682129,10.148524284362793,97.20563507080078
2922,Electron+,-21.033275604248047,37.263057708740234,19.068632125854492,46.84599304199219
2922,Electron-,43.30992889404297,-24.099285125732422,-8.920108795166016,50.359642028808594
2922,Photon,-22.27665138244629,-13.163773536682129,-10.148524284362793,27.794363021850586
2923,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2923,Z Boson,10.993515968322754,23.952489852905273,-12.561380386352539,95.8046646118164
2923,Electron+,-25.748897552490234,-15.357050895690918,-26.72633934020996,40.163936614990234
2923,Electron-,36.74241256713867,39.309539794921875,14.164958953857422,55.64073181152344
2923,Photon,-10.993515968322754,-23.952489852905273,12.561380386352539,29.195331573486328
2924,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2924,Z Boson,13.327302932739258,-23.817411422729492,-9.67697811126709,96.04261779785156
2924,Electron+,34.56741714477539,23.742525100708008,4.179842472076416,42.14362335205078
2924,Electron-,-21.240114212036133,-47.5599365234375,-13.856820106506348,53.89899444580078
2924,Photon,-13.327302932739258,23.817411422729492,9.67697811126709,28.957382202148438
2925,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2925,Z Boson,-17.857402801513672,-12.757970809936523,-20.044265747070312,95.27752685546875
2925,Electron+,12.708318710327148,-22.188915252685547,-46.96131896972656,53.47162628173828
2925,Electron-,-30.56572151184082,9.43094539642334,26.917051315307617,41.805904388427734
2925,Photon,17.857402801513672,12.757970809936523,20.044265747070312,29.722469329833984
2926,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2926,Z Boson,-18.783246994018555,23.430500030517578,1.1691759824752808,94.9472885131836
2926,Electron+,34.29664611816406,14.222885131835938,-12.834243774414062,39.284454345703125
2926,Electron-,-53.079891204833984,9.20761489868164,14.003418922424316,55.66283416748047
2926,Photon,18.783246994018555,-23.430500030517578,-1.1691759824752808,30.052715301513672
2927,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2927,Z Boson,-21.947711944580078,16.8821964263916,11.353283882141113,95.07329559326172
2927,Electron+,3.545758008956909,30.111082077026367,-31.34809684753418,43.611385345458984
2927,Electron-,-25.493471145629883,-13.22888469696045,42.70138168334961,51.461910247802734
2927,Photon,21.947711944580078,-16.8821964263916,-11.353283882141113,29.92670440673828
2928,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2928,Z Boson,-15.230231285095215,28.37052345275879,-3.626422882080078,92.5963363647461
2928,Muon+,36.33626937866211,14.524651527404785,-1.4085296392440796,39.15718460083008
2928,Muon-,-51.56650161743164,13.84587287902832,-2.217893123626709,53.43914794921875
2928,Photon,15.230231285095215,-28.37052345275879,3.626422882080078,32.403663635253906
2929,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2929,Z Boson,15.830558776855469,18.358123779296875,16.609716415405273,95.61445617675781
2929,Electron+,22.90194320678711,16.877334594726562,52.118873596191406,59.377777099609375
2929,Electron-,-7.071384906768799,1.4807894229888916,-35.5091552734375,36.2366828918457
2929,Photon,-15.830558776855469,-18.358123779296875,-16.609716415405273,29.385540008544922
2930,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2930,Z Boson,11.663657188415527,-8.819188117980957,-26.162267684936523,95.02862548828125
2930,Muon+,39.92177963256836,-16.136066436767578,-43.39341354370117,61.13199234008789
2930,Muon-,-28.258121490478516,7.316877365112305,17.23114776611328,33.89663314819336
2930,Photon,-11.663657188415527,8.819188117980957,26.162267684936523,29.97137451171875
2931,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2931,Z Boson,2.051635980606079,14.710594177246094,-22.31766128540039,98.1916275024414
2931,Electron+,41.113616943359375,25.87997817993164,5.591366291046143,48.90159606933594
2931,Electron-,-39.061981201171875,-11.169384002685547,-27.909027099609375,49.29003143310547
2931,Photon,-2.051635980606079,-14.710594177246094,22.31766128540039,26.808372497558594
2932,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2932,Z Boson,7.9664788246154785,-30.158374786376953,5.7090582847595215,93.28903198242188
2932,Electron+,23.20734405517578,-57.017967224121094,9.06902027130127,62.224403381347656
2932,Electron-,-15.240865707397461,26.859590530395508,-3.359961986541748,31.064624786376953
2932,Photon,-7.9664788246154785,30.158374786376953,-5.7090582847595215,31.71097183227539
2933,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2933,Z Boson,4.048533916473389,-21.414241790771484,18.52311134338379,96.39814758300781
2933,Electron+,-33.57185363769531,-39.32583999633789,17.92959976196289,54.72715759277344
2933,Electron-,37.62038803100586,17.91160011291504,0.5935102105140686,41.670989990234375
2933,Photon,-4.048533916473389,21.414241790771484,-18.52311134338379,28.601852416992188
2934,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2934,Z Boson,-3.217038631439209,-4.464147567749023,-26.19935417175293,98.22904205322266
2934,Muon+,-44.85894775390625,-14.4076509475708,-28.99867057800293,55.32485580444336
2934,Muon-,41.641910552978516,9.943503379821777,2.79931640625,42.9041862487793
2934,Photon,3.217038631439209,4.464147567749023,26.19935417175293,26.77095603942871
2935,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2935,Z Boson,13.691969871520996,-21.976285934448242,13.008057594299316,96.02351379394531
2935,Electron+,10.051520347595215,35.028011322021484,13.609183311462402,38.89992904663086
2935,Electron-,3.6404495239257812,-57.004295349121094,-0.6011257767677307,57.12358474731445
2935,Photon,-13.691969871520996,21.976285934448242,-13.008057594299316,28.976486206054688
2936,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2936,Z Boson,3.0631396770477295,25.04582405090332,-15.631128311157227,95.3182144165039
2936,Electron+,32.01360321044922,14.561332702636719,-41.99943542480469,54.780067443847656
2936,Electron-,-28.950464248657227,10.484490394592285,26.368305206298828,40.53814697265625
2936,Photon,-3.0631396770477295,-25.04582405090332,15.631128311157227,29.68178367614746
2937,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2937,Z Boson,21.668561935424805,-21.517349243164062,0.6096498966217041,94.45668029785156
2937,Electron+,26.609086990356445,-44.47528839111328,27.56878089904785,58.70376968383789
2937,Electron-,-4.940525531768799,22.95793914794922,-26.959129333496094,35.752906799316406
2937,Photon,-21.668561935424805,21.517349243164062,-0.6096498966217041,30.543323516845703
2938,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2938,Z Boson,11.020477294921875,22.400699615478516,11.05093765258789,97.69861602783203
2938,Electron+,16.70683479309082,52.70878219604492,28.564342498779297,62.2354850769043
2938,Electron-,-5.686358451843262,-30.308080673217773,-17.513402938842773,35.463130950927734
2938,Photon,-11.020477294921875,-22.400699615478516,-11.05093765258789,27.301382064819336
2939,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2939,Z Boson,-25.694927215576172,15.068517684936523,4.940886497497559,94.80559539794922
2939,Electron+,19.885286331176758,-21.193302154541016,-15.675335884094238,33.0196418762207
2939,Electron-,-45.58021545410156,36.26182174682617,20.616222381591797,61.785953521728516
2939,Photon,25.694927215576172,-15.068517684936523,-4.940886497497559,30.194400787353516
2940,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2940,Z Boson,-6.648684501647949,7.09440279006958,25.46721076965332,97.73987579345703
2940,Muon+,-45.7559700012207,-13.648551940917969,24.016481399536133,53.44805145263672
2940,Muon-,39.10728454589844,20.74295425415039,1.450730800628662,44.29182434082031
2940,Photon,6.648684501647949,-7.09440279006958,-25.46721076965332,27.2601261138916
2941,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2941,Z Boson,-10.04834270477295,24.884002685546875,-24.156265258789062,88.89310455322266
2941,Muon+,13.992424011230469,-8.572277069091797,-41.170108795166016,44.319984436035156
2941,Muon-,-24.040767669677734,33.45627975463867,17.013843536376953,44.5731201171875
2941,Photon,10.04834270477295,-24.884002685546875,24.156265258789062,36.106895446777344
2942,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2942,Z Boson,-3.1236956119537354,-20.463823318481445,24.090457916259766,93.23719787597656
2942,Electron+,-44.123077392578125,-15.559746742248535,3.0285096168518066,46.884151458740234
2942,Electron-,40.99938201904297,-4.904076099395752,21.061948776245117,46.35304641723633
2942,Photon,3.1236956119537354,20.463823318481445,-24.090457916259766,31.76280403137207
2943,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2943,Z Boson,-27.91219711303711,7.64678430557251,8.35080337524414,94.87857818603516
2943,Muon+,20.15813636779785,-25.871530532836914,-8.538250923156738,33.890995025634766
2943,Muon-,-48.07033157348633,33.518314361572266,16.889053344726562,60.987586975097656
2943,Photon,27.91219711303711,-7.64678430557251,-8.35080337524414,30.12141990661621
2944,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2944,Z Boson,-0.7150022983551025,2.1791491508483887,30.160381317138672,94.75254821777344
2944,Muon+,43.42059326171875,-8.765185356140137,13.2215576171875,46.227664947509766
2944,Muon-,-44.13559341430664,10.944334983825684,16.938823699951172,48.524879455566406
2944,Photon,0.7150022983551025,-2.1791491508483887,-30.160381317138672,30.247453689575195
2945,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2945,Z Boson,19.951536178588867,-15.035499572753906,-9.51377010345459,98.2672119140625
2945,Electron+,-34.967018127441406,10.233091354370117,2.9145617485046387,36.550010681152344
2945,Electron-,54.918556213378906,-25.268590927124023,-12.42833137512207,61.717201232910156
2945,Photon,-19.951536178588867,15.035499572753906,9.51377010345459,26.732786178588867
2946,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2946,Z Boson,14.832160949707031,-2.6549806594848633,26.128000259399414,94.83853149414062
2946,Electron+,-12.028135299682617,-22.848358154296875,-23.493257522583008,34.909263610839844
2946,Electron-,26.86029624938965,20.193376541137695,49.62125778198242,59.92926788330078
2946,Photon,-14.832160949707031,2.6549806594848633,-26.128000259399414,30.161470413208008
2947,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2947,Z Boson,17.96689224243164,-17.090085983276367,15.264628410339355,95.88146209716797
2947,Muon+,-9.417341232299805,-25.640613555908203,46.21267318725586,53.68193054199219
2947,Muon-,27.384233474731445,8.55052661895752,-30.94804573059082,42.19953155517578
2947,Photon,-17.96689224243164,17.090085983276367,-15.264628410339355,29.1185359954834
2948,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2948,Z Boson,-26.47026252746582,0.5318665504455566,-5.921754837036133,97.87022399902344
2948,Electron+,-46.4014778137207,-24.000099182128906,21.04625129699707,56.3209228515625
2948,Electron-,19.93121337890625,24.531965255737305,-26.968006134033203,41.54929733276367
2948,Photon,26.47026252746582,-0.5318665504455566,5.921754837036133,27.129779815673828
2949,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2949,Z Boson,4.0048065185546875,-17.730897903442383,28.098644256591797,91.53424072265625
2949,Muon+,35.98249816894531,0.701336145401001,38.98031997680664,53.053829193115234
2949,Muon-,-31.977693557739258,-18.432233810424805,-10.881675720214844,38.480411529541016
2949,Photon,-4.0048065185546875,17.730897903442383,-28.098644256591797,33.46575927734375
2950,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2950,Z Boson,5.297280311584473,27.78128433227539,6.538534641265869,95.97219848632812
2950,Muon+,46.435157775878906,24.88487434387207,12.913517951965332,54.24251937866211
2950,Muon-,-41.13787841796875,2.8964104652404785,-6.374982833862305,41.72967529296875
2950,Photon,-5.297280311584473,-27.78128433227539,-6.538534641265869,29.027803421020508
2951,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2951,Z Boson,20.498023986816406,18.512889862060547,-6.129573345184326,96.70745849609375
2951,Muon+,-14.031902313232422,17.355064392089844,35.91743469238281,42.28670883178711
2951,Muon-,34.52992630004883,1.1578257083892822,-42.0470085144043,54.420753479003906
2951,Photon,-20.498023986816406,-18.512889862060547,6.129573345184326,28.292537689208984
2952,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2952,Z Boson,-5.935027122497559,-28.803075790405273,2.9558959007263184,95.4436264038086
2952,Electron+,5.569298267364502,-57.164833068847656,-15.772761344909668,59.561859130859375
2952,Electron-,-11.504324913024902,28.361757278442383,18.728656768798828,35.881771087646484
2952,Photon,5.935027122497559,28.803075790405273,-2.9558959007263184,29.55636978149414
2953,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2953,Z Boson,27.845407485961914,-0.4700942635536194,-14.587438583374023,93.56147003173828
2953,Electron+,-5.013552665710449,16.665149688720703,30.550601959228516,35.15966796875
2953,Electron-,32.85895919799805,-17.135244369506836,-45.13804244995117,58.40180206298828
2953,Photon,-27.845407485961914,0.4700942635536194,14.587438583374023,31.438528060913086
2954,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2954,Z Boson,-14.326947212219238,-24.849184036254883,4.206380844116211,96.00970458984375
2954,Electron+,24.148773193359375,22.07467269897461,-8.947111129760742,33.919097900390625
2954,Electron-,-38.4757194519043,-46.923858642578125,13.153491973876953,62.09061050415039
2954,Photon,14.326947212219238,24.849184036254883,-4.206380844116211,28.990291595458984
2955,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2955,Z Boson,-17.504667282104492,-18.453336715698242,-14.786978721618652,95.57902526855469
2955,Muon+,-4.432686805725098,-34.20545196533203,-46.4620246887207,57.86529541015625
2955,Muon-,-13.071981430053711,15.752116203308105,31.675045013427734,37.71372985839844
2955,Photon,17.504667282104492,18.453336715698242,14.786978721618652,29.420974731445312
2956,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2956,Z Boson,19.02265167236328,21.626123428344727,0.21456773579120636,96.19728088378906
2956,Muon+,10.121416091918945,51.20375442504883,23.7698917388916,57.352298736572266
2956,Muon-,8.901236534118652,-29.57762908935547,-23.55532455444336,38.8449821472168
2956,Photon,-19.02265167236328,-21.626123428344727,-0.21456773579120636,28.802717208862305
2957,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2957,Z Boson,-8.956473350524902,12.0170259475708,25.38985824584961,95.5165786743164
2957,Muon+,-45.04032897949219,10.70933723449707,35.132781982421875,58.11750793457031
2957,Muon-,36.08385467529297,1.3076881170272827,-9.742923736572266,37.399070739746094
2957,Photon,8.956473350524902,-12.0170259475708,-25.38985824584961,29.483423233032227
2958,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2958,Z Boson,-4.0772385597229,-14.176239967346191,-25.16667366027832,95.82893371582031
2958,Muon+,-21.956768035888672,27.940658569335938,11.332864761352539,37.299129486083984
2958,Muon-,17.87952995300293,-42.11689758300781,-36.49953842163086,58.52980422973633
2958,Photon,4.0772385597229,14.176239967346191,25.16667366027832,29.171066284179688
2959,Higgs,0.0,0.0,9.9999998245167e-15,125.0
2959,Z Boson,-12.314613342285156,-26.819150924682617,1.767351746559143,95.43582916259766
2959,Electron+,4.2978715896606445,-19.904794692993164,44.57168960571289,49.003143310546875
2959,Electron-,-16.612485885620117,-6.914356708526611,-42.80434036254883,46.43268585205078
2959,Photon,12.314613342285156,26.819150924682617,-1.767351746559143,29.56416893005371
