Event,Particle,Px,Py,Pz,Energy
58,Electron-,43.8504524230957,7.559213638305664,10.447489738464355,45.7072639465332
58,Photon,-59.954368591308594,-10.330292701721191,-14.31806755065918,62.4999885559082
59,Higgs,0.0,0.0,9.9999998245167e-15,125.0
59,Electron+,5.017318248748779,-3.1979894638061523,-3.6806464195251465,6.9962687492370605
59,Electron-,39.94292449951172,-25.425371170043945,-28.961729049682617,55.5037727355957
59,Photon,-44.960243225097656,28.62335968017578,32.64237594604492,62.499961853027344
60,Higgs,0.0,0.0,9.9999998245167e-15,125.0
60,Z Boson,21.374340057373047,-17.29717445373535,10.351275444030762,95.61967468261719
60,Muon+,-18.278892517089844,17.6621036529541,29.912212371826172,39.253273010253906
60,Muon-,39.65323257446289,-34.95927810668945,-19.560937881469727,56.36640167236328
60,Photon,-21.374340057373047,17.29717445373535,-10.351275444030762,29.380325317382812
61,Higgs,0.0,0.0,9.9999998245167e-15,125.0
61,Z Boson,-6.531563758850098,26.00410270690918,10.422150611877441,96.23377227783203
61,Electron+,3.7343032360076904,53.03327941894531,30.256633758544922,61.17137908935547
61,Electron-,-10.265867233276367,-27.029178619384766,-19.834484100341797,35.06239318847656
61,Photon,6.531563758850098,-26.00410270690918,-10.422150611877441,28.76622772216797
62,Higgs,0.0,0.0,9.9999998245167e-15,125.0
62,Muon+,5.097221374511719,1.1972485780715942,-10.253382682800293,11.513387680053711
62,Muon-,27.553028106689453,5.227784633636475,-42.61640167236328,51.01634979248047
62,Photon,-32.65024948120117,-6.425033092498779,52.869781494140625,62.47026443481445
63,Higgs,0.0,0.0,9.9999998245167e-15,125.0
63,Muon+,22.10096549987793,-7.4390153884887695,48.76110076904297,54.050418853759766
63,Muon-,3.1675777435302734,-0.7526689767837524,7.8047099113464355,8.457228660583496
63,Photon,-25.268543243408203,8.19168472290039,-56.56581115722656,62.49235153198242
64,Higgs,0.0,0.0,9.9999998245167e-15,125.0
64,Electron+,-16.656211853027344,-17.239057540893555,-37.495174407958984,44.502838134765625
64,Electron-,-8.290541648864746,-5.611057281494141,-15.007001876831055,18.039600372314453
64,Photon,24.946754455566406,22.850114822387695,52.50217819213867,62.45756149291992
65,Higgs,0.0,0.0,9.9999998245167e-15,125.0
65,Electron+,5.707111358642578,-1.1301223039627075,30.640884399414062,31.18833351135254
65,Electron-,5.733030319213867,-1.1310423612594604,30.761560440063477,31.311668395996094
65,Photon,-11.440141677856445,2.261164665222168,-61.40244674682617,62.5
66,Higgs,0.0,0.0,9.9999998245167e-15,125.0
66,Z Boson,-13.688572883605957,22.295324325561523,14.903420448303223,94.89069366455078
66,Electron+,2.1123745441436768,25.741243362426758,-34.39197540283203,43.010250091552734
66,Electron-,-15.800947189331055,-3.4459176063537598,49.29539489746094,51.88043975830078
66,Photon,13.688572883605957,-22.295324325561523,-14.903420448303223,30.10930824279785
